,Short-term MA (MA1),Short-term EMA (EMA1),Medium-term EMA (EMA2),Long-term EMA (EMA3)
165,8292.439999999991,8292.44,8269.871770702011,8255.647134648458
166,8359.93999999999,8359.94,8329.917256900671,8307.793567324228
167,8223.959999999986,8223.96,8259.279085633556,8265.876783662114
168,8137.1299999999865,8137.13,8177.846361877852,8201.503391831056
169,8126.189999999985,8126.19,8143.4087872926175,8163.8466959155285
170,7854.2499999999845,7854.25,7950.636262430872,8009.048347957764
171,8190.089999999986,8190.09,8110.2720874769575,8099.569173978882
172,8168.389999999985,8168.39,8149.017362492319,8133.979586989441
173,8560.739999999983,8560.74,8423.499120830773,8347.359793494721
174,8558.029999999982,8558.03,8513.186373610259,8452.694896747362
175,8258.499999999984,8258.5,8343.395457870087,8355.59744837368
176,8300.089999999982,8300.09,8314.525152623362,8327.843724186841
177,8275.009999999984,8275.01,8288.181717541122,8301.42686209342
178,8348.199999999984,8348.2,8328.19390584704,8324.81343104671
179,8159.289999999983,8159.29,8215.591301949013,8242.051715523356
180,7991.7399999999825,7991.74,8066.357100649671,8116.895857761678
181,8070.579999999982,8070.58,8069.172366883224,8093.737928880839
182,7947.009999999982,7947.01,7987.730788961075,8020.3739644404195
183,7948.009999999982,7948.01,7961.250262987025,7984.19198222021
184,8223.349999999982,8223.35,8135.983420995675,8103.770991110105
185,8197.26999999998,8197.27,8176.841140331892,8150.520495555053
186,8019.99999999998,8020.0,8072.280380110631,8085.260247777526
187,7466.619999999981,7466.62,7668.506793370211,7775.940123888763
188,7412.409999999981,7412.41,7497.775597790071,7594.175061944381
189,8655.019999999982,8655.02,8269.271865930024,8124.597530972191
190,9229.999999999982,9230.0,8909.75728864334,8677.298765486095
191,9529.929999999982,9529.93,9323.205762881114,9103.614382743048
192,9205.139999999981,9205.14,9244.495254293704,9154.377191371525
193,9407.61999999998,9407.62,9353.245084764569,9280.998595685764
194,9154.719999999981,9154.72,9220.895028254856,9217.859297842882
195,9140.849999999982,9140.85,9167.531676084953,9179.354648921442
196,9231.609999999984,9231.61,9210.250558694985,9205.482324460721
197,9289.519999999982,9289.52,9263.096852898329,9247.501162230361
198,9194.709999999981,9194.71,9217.505617632776,9221.10558111518
199,9393.349999999984,9393.35,9334.735205877592,9307.22779055759
200,9308.659999999983,9308.66,9317.351735292532,9307.943895278795
201,9339.049999999985,9339.05,9331.81724509751,9323.496947639396
202,9216.199999999986,9216.2,9254.73908169917,9269.848473819698
203,8773.729999999985,8773.73,8934.066360566389,9021.789236909848
204,8809.409999999985,8809.41,8850.962120188795,8915.599618454924
205,9039.469999999983,9039.47,8976.634040062932,8977.534809227462
206,8733.269999999984,8733.27,8814.391346687646,8855.402404613731
